,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
87,"#HappeningNow 
Women farmers are a crucial resource in #agriculture &amp; to build sustainable, #climate-resilient #foodsystems.👩‍🌾
The event will see discussions on the challenges &amp; possible approaches which could bridge the gendered information gap in ag extn. services.
@GROOTSKenya https://t.co/tBsd11xnDr","HappeningNow 
Women farmers are a crucial resource in agriculture amp to build sustainable climateresilient foodsystems👩‍🌾
The event will see discussions on the challenges amp possible approaches which could bridge the gendered information gap in ag extn services
GROOTSKenya httpstcotBsdxnDr","['happeningnow', 'women', 'farmers', 'are', 'a', 'crucial', 'resource', 'in', 'agriculture', 'amp', 'to', 'build', 'sustainable', 'climateresilient', 'foodsystems', 'the', 'event', 'will', 'see', 'discussions', 'on', 'the', 'challenges', 'amp', 'possible', 'approaches', 'which', 'could', 'bridge', 'the', 'gendered', 'information', 'gap', 'in', 'ag', 'extn', 'services', 'grootskenya', 'httpstcotbsdxndr']","['happeningnow', 'women', 'farmers', 'crucial', 'resource', 'agriculture', 'amp', 'build', 'sustainable', 'climateresilient', 'foodsystems', 'event', 'see', 'discussions', 'challenges', 'amp', 'possible', 'approaches', 'could', 'bridge', 'gendered', 'information', 'gap', 'ag', 'extn', 'services', 'grootskenya', 'httpstcotbsdxndr']","['happeningnow', 'women', 'farmer', 'crucial', 'resourc', 'agricultur', 'amp', 'build', 'sustain', 'climateresili', 'foodsystem', 'event', 'see', 'discuss', 'challeng', 'amp', 'possibl', 'approach', 'could', 'bridg', 'gender', 'inform', 'gap', 'ag', 'extn', 'servic', 'grootskenya', 'httpstcotbsdxndr']","['happeningnow', 'woman', 'farmer', 'crucial', 'resource', 'agriculture', 'amp', 'build', 'sustainable', 'climateresilient', 'foodsystems', 'event', 'see', 'discussion', 'challenge', 'amp', 'possible', 'approach', 'could', 'bridge', 'gendered', 'information', 'gap', 'ag', 'extn', 'service', 'grootskenya', 'httpstcotbsdxndr']"
88,"RT @MikeHudema: In these times we could all use a breath. (sound on)

Nature is amazing. Protect it.

#ActOnClimate #climate #energy #ocean…","RT MikeHudema In these times we could all use a breath sound on

Nature is amazing Protect it

ActOnClimate climate energy ocean…","['rt', 'mikehudema', 'in', 'these', 'times', 'we', 'could', 'all', 'use', 'a', 'breath', 'sound', 'on', 'nature', 'is', 'amazing', 'protect', 'it', 'actonclimate', 'climate', 'energy', 'ocean', '']","['rt', 'mikehudema', 'times', 'could', 'use', 'breath', 'sound', 'nature', 'amazing', 'protect', 'actonclimate', 'climate', 'energy', 'ocean', '']","['rt', 'mikehudema', 'time', 'could', 'use', 'breath', 'sound', 'natur', 'amaz', 'protect', 'actonclim', 'climat', 'energi', 'ocean', '']","['rt', 'mikehudema', 'time', 'could', 'use', 'breath', 'sound', 'nature', 'amazing', 'protect', 'actonclimate', 'climate', 'energy', 'ocean', '']"
89,"RT @MikeHudema: The trains in the Netherlands are 100% #windpowered. Over 5,500 trips a day 100% #renewable.

We have the solutions. Implem…","RT MikeHudema The trains in the Netherlands are  windpowered Over  trips a day  renewable

We have the solutions Implem…","['rt', 'mikehudema', 'the', 'trains', 'in', 'the', 'netherlands', 'are', 'windpowered', 'over', 'trips', 'a', 'day', 'renewable', 'we', 'have', 'the', 'solutions', 'implem', '']","['rt', 'mikehudema', 'trains', 'netherlands', 'windpowered', 'trips', 'day', 'renewable', 'solutions', 'implem', '']","['rt', 'mikehudema', 'train', 'netherland', 'windpow', 'trip', 'day', 'renew', 'solut', 'implem', '']","['rt', 'mikehudema', 'train', 'netherlands', 'windpowered', 'trip', 'day', 'renewable', 'solution', 'implem', '']"
90,RT @AllanMargolin: I want YOU to be a #Climate Voter https://t.co/yifqu5m6zy,RT AllanMargolin I want YOU to be a Climate Voter httpstcoyifqumzy,"['rt', 'allanmargolin', 'i', 'want', 'you', 'to', 'be', 'a', 'climate', 'voter', 'httpstcoyifqumzy']","['rt', 'allanmargolin', 'want', 'climate', 'voter', 'httpstcoyifqumzy']","['rt', 'allanmargolin', 'want', 'climat', 'voter', 'httpstcoyifqumzi']","['rt', 'allanmargolin', 'want', 'climate', 'voter', 'httpstcoyifqumzy']"
91,RT @MikeHudema: 98% of Costa Rica's power already comes from #renewables. Half of the land is covered by forest. They're aiming to transfor…,RT MikeHudema  of Costa Ricas power already comes from renewables Half of the land is covered by forest Theyre aiming to transfor…,"['rt', 'mikehudema', 'of', 'costa', 'ricas', 'power', 'already', 'comes', 'from', 'renewables', 'half', 'of', 'the', 'land', 'is', 'covered', 'by', 'forest', 'theyre', 'aiming', 'to', 'transfor', '']","['rt', 'mikehudema', 'costa', 'ricas', 'power', 'already', 'comes', 'renewables', 'half', 'land', 'covered', 'forest', 'theyre', 'aiming', 'transfor', '']","['rt', 'mikehudema', 'costa', 'rica', 'power', 'alreadi', 'come', 'renew', 'half', 'land', 'cover', 'forest', 'theyr', 'aim', 'transfor', '']","['rt', 'mikehudema', 'costa', 'ricas', 'power', 'already', 'come', 'renewables', 'half', 'land', 'covered', 'forest', 'theyre', 'aiming', 'transfor', '']"
92,"RT @toldbysurvivors: 🔥People felt powerless and only thing they saw were ashes... #toldbyeyewitnesses #Spain #wildfire 
🔥Do you still beliv…","RT toldbysurvivors 🔥People felt powerless and only thing they saw were ashes toldbyeyewitnesses Spain wildfire 
🔥Do you still beliv…","['rt', 'toldbysurvivors', 'people', 'felt', 'powerless', 'and', 'only', 'thing', 'they', 'saw', 'were', 'ashes', 'toldbyeyewitnesses', 'spain', 'wildfire', 'do', 'you', 'still', 'beliv', '']","['rt', 'toldbysurvivors', 'people', 'felt', 'powerless', 'thing', 'saw', 'ashes', 'toldbyeyewitnesses', 'spain', 'wildfire', 'still', 'beliv', '']","['rt', 'toldbysurvivor', 'peopl', 'felt', 'powerless', 'thing', 'saw', 'ash', 'toldbyeyewit', 'spain', 'wildfir', 'still', 'beliv', '']","['rt', 'toldbysurvivors', 'people', 'felt', 'powerless', 'thing', 'saw', 'ash', 'toldbyeyewitnesses', 'spain', 'wildfire', 'still', 'beliv', '']"
93,"@CreativeScty We have a unique opportunity to change the world, and get on a consciousness course! Then technical possibilities never before seen before will open before us.
Let's build a #creativesociety together, where human life is of the highest value!
👇
https://t.co/J7TJm2QCaH
 #Climate https://t.co/u55yWGPhby","CreativeScty We have a unique opportunity to change the world and get on a consciousness course Then technical possibilities never before seen before will open before us
Lets build a creativesociety together where human life is of the highest value
👇
httpstcoJTJmQCaH
 Climate httpstcouyWGPhby","['creativescty', 'we', 'have', 'a', 'unique', 'opportunity', 'to', 'change', 'the', 'world', 'and', 'get', 'on', 'a', 'consciousness', 'course', 'then', 'technical', 'possibilities', 'never', 'before', 'seen', 'before', 'will', 'open', 'before', 'us', 'lets', 'build', 'a', 'creativesociety', 'together', 'where', 'human', 'life', 'is', 'of', 'the', 'highest', 'value', 'httpstcojtjmqcah', 'climate', 'httpstcouywgphby']","['creativescty', 'unique', 'opportunity', 'change', 'world', 'get', 'consciousness', 'course', 'technical', 'possibilities', 'never', 'seen', 'open', 'us', 'lets', 'build', 'creativesociety', 'together', 'human', 'life', 'highest', 'value', 'httpstcojtjmqcah', 'climate', 'httpstcouywgphby']","['creativescti', 'uniqu', 'opportun', 'chang', 'world', 'get', 'conscious', 'cours', 'technic', 'possibl', 'never', 'seen', 'open', 'us', 'let', 'build', 'creativesocieti', 'togeth', 'human', 'life', 'highest', 'valu', 'httpstcojtjmqcah', 'climat', 'httpstcouywgphbi']","['creativescty', 'unique', 'opportunity', 'change', 'world', 'get', 'consciousness', 'course', 'technical', 'possibility', 'never', 'seen', 'open', 'u', 'let', 'build', 'creativesociety', 'together', 'human', 'life', 'highest', 'value', 'httpstcojtjmqcah', 'climate', 'httpstcouywgphby']"
94,"RT @MikeHudema: This mobile #solar plant can be set up anywhere and generate 3x the power of a domestic solar array.

We have the solutions…","RT MikeHudema This mobile solar plant can be set up anywhere and generate x the power of a domestic solar array

We have the solutions…","['rt', 'mikehudema', 'this', 'mobile', 'solar', 'plant', 'can', 'be', 'set', 'up', 'anywhere', 'and', 'generate', 'x', 'the', 'power', 'of', 'a', 'domestic', 'solar', 'array', 'we', 'have', 'the', 'solutions', '']","['rt', 'mikehudema', 'mobile', 'solar', 'plant', 'set', 'anywhere', 'generate', 'x', 'power', 'domestic', 'solar', 'array', 'solutions', '']","['rt', 'mikehudema', 'mobil', 'solar', 'plant', 'set', 'anywher', 'gener', 'x', 'power', 'domest', 'solar', 'array', 'solut', '']","['rt', 'mikehudema', 'mobile', 'solar', 'plant', 'set', 'anywhere', 'generate', 'x', 'power', 'domestic', 'solar', 'array', 'solution', '']"
95,"RT @NorthernComd_IA: #Climate may change; Adversaries may change; Places may change, but responsibility of protecting the #Country never ch…",RT NorthernComdIA Climate may change Adversaries may change Places may change but responsibility of protecting the Country never ch…,"['rt', 'northerncomdia', 'climate', 'may', 'change', 'adversaries', 'may', 'change', 'places', 'may', 'change', 'but', 'responsibility', 'of', 'protecting', 'the', 'country', 'never', 'ch', '']","['rt', 'northerncomdia', 'climate', 'may', 'change', 'adversaries', 'may', 'change', 'places', 'may', 'change', 'responsibility', 'protecting', 'country', 'never', 'ch', '']","['rt', 'northerncomdia', 'climat', 'may', 'chang', 'adversari', 'may', 'chang', 'place', 'may', 'chang', 'respons', 'protect', 'countri', 'never', 'ch', '']","['rt', 'northerncomdia', 'climate', 'may', 'change', 'adversary', 'may', 'change', 'place', 'may', 'change', 'responsibility', 'protecting', 'country', 'never', 'ch', '']"
96,"RT @MikeHudema: The trains in the Netherlands are 100% #windpowered. Over 5,500 trips a day 100% #renewable.

We have the solutions. Implem…","RT MikeHudema The trains in the Netherlands are  windpowered Over  trips a day  renewable

We have the solutions Implem…","['rt', 'mikehudema', 'the', 'trains', 'in', 'the', 'netherlands', 'are', 'windpowered', 'over', 'trips', 'a', 'day', 'renewable', 'we', 'have', 'the', 'solutions', 'implem', '']","['rt', 'mikehudema', 'trains', 'netherlands', 'windpowered', 'trips', 'day', 'renewable', 'solutions', 'implem', '']","['rt', 'mikehudema', 'train', 'netherland', 'windpow', 'trip', 'day', 'renew', 'solut', 'implem', '']","['rt', 'mikehudema', 'train', 'netherlands', 'windpowered', 'trip', 'day', 'renewable', 'solution', 'implem', '']"
97,RT @MikeHudema: 98% of Costa Rica's power already comes from #renewables. Half of the land is covered by forest. They're aiming to transfor…,RT MikeHudema  of Costa Ricas power already comes from renewables Half of the land is covered by forest Theyre aiming to transfor…,"['rt', 'mikehudema', 'of', 'costa', 'ricas', 'power', 'already', 'comes', 'from', 'renewables', 'half', 'of', 'the', 'land', 'is', 'covered', 'by', 'forest', 'theyre', 'aiming', 'to', 'transfor', '']","['rt', 'mikehudema', 'costa', 'ricas', 'power', 'already', 'comes', 'renewables', 'half', 'land', 'covered', 'forest', 'theyre', 'aiming', 'transfor', '']","['rt', 'mikehudema', 'costa', 'rica', 'power', 'alreadi', 'come', 'renew', 'half', 'land', 'cover', 'forest', 'theyr', 'aim', 'transfor', '']","['rt', 'mikehudema', 'costa', 'ricas', 'power', 'already', 'come', 'renewables', 'half', 'land', 'covered', 'forest', 'theyre', 'aiming', 'transfor', '']"
98,RT @vlad_rad: Looking pretty #warm out #west into next week. #BCHeat #BCStorm #PNW #Climate #EndlessSummer https://t.co/di2z2dM1gg,RT vladrad Looking pretty warm out west into next week BCHeat BCStorm PNW Climate EndlessSummer httpstcodizdMgg,"['rt', 'vladrad', 'looking', 'pretty', 'warm', 'out', 'west', 'into', 'next', 'week', 'bcheat', 'bcstorm', 'pnw', 'climate', 'endlesssummer', 'httpstcodizdmgg']","['rt', 'vladrad', 'looking', 'pretty', 'warm', 'west', 'next', 'week', 'bcheat', 'bcstorm', 'pnw', 'climate', 'endlesssummer', 'httpstcodizdmgg']","['rt', 'vladrad', 'look', 'pretti', 'warm', 'west', 'next', 'week', 'bcheat', 'bcstorm', 'pnw', 'climat', 'endlesssumm', 'httpstcodizdmgg']","['rt', 'vladrad', 'looking', 'pretty', 'warm', 'west', 'next', 'week', 'bcheat', 'bcstorm', 'pnw', 'climate', 'endlesssummer', 'httpstcodizdmgg']"
99,"RT @MikeHudema: Over 11,000 scientists from 153 countries have banded together to declare a #climateemergency. Listen to them.

There is no…","RT MikeHudema Over  scientists from  countries have banded together to declare a climateemergency Listen to them

There is no…","['rt', 'mikehudema', 'over', 'scientists', 'from', 'countries', 'have', 'banded', 'together', 'to', 'declare', 'a', 'climateemergency', 'listen', 'to', 'them', 'there', 'is', 'no', '']","['rt', 'mikehudema', 'scientists', 'countries', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']","['rt', 'mikehudema', 'scientist', 'countri', 'band', 'togeth', 'declar', 'climateemerg', 'listen', '']","['rt', 'mikehudema', 'scientist', 'country', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']"
100,"RT @MikeHudema: Over 11,000 scientists from 153 countries have banded together to declare a #climateemergency. Listen to them.

There is no…","RT MikeHudema Over  scientists from  countries have banded together to declare a climateemergency Listen to them

There is no…","['rt', 'mikehudema', 'over', 'scientists', 'from', 'countries', 'have', 'banded', 'together', 'to', 'declare', 'a', 'climateemergency', 'listen', 'to', 'them', 'there', 'is', 'no', '']","['rt', 'mikehudema', 'scientists', 'countries', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']","['rt', 'mikehudema', 'scientist', 'countri', 'band', 'togeth', 'declar', 'climateemerg', 'listen', '']","['rt', 'mikehudema', 'scientist', 'country', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']"
