text,author_id,created_at,en
"@Dir_Education Pollution, smog, dust should also not stop in-person edu. While we wait for longterm solutions to #AirPollution, pls can u ask schools to start later in the morning? Can u reorganize school vacation? What's the pt of school closure if air is same at home for most kids? @msisodia",1413936120031682565,2022-11-08 11:40:28+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1434171822,2022-11-08 11:38:11+00:00,en
RT @CleanAirCAC: In order to create lasting solutions to #airpollution &amp; #climatechange we need to include all stakeholders in the conversa…,1315544372293767168,2022-11-08 11:37:52+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",940836710216273920,2022-11-08 11:37:02+00:00,en
"Why is volunteering for environment important?
Read: https://t.co/Bojf6CN50P

#WeMeanToClean #CleanDelhi #SwachhBharat #AirPollution #DelhiPollution #Green #GlobalWarming #ClimateChange #Shramdaan #Afforestation #ClimateAction #WMTCBlog https://t.co/nz3LQ2zEOj",487662656,2022-11-08 11:34:10+00:00,en
"RT @WHOSEARO: Reduce your exposure to #airpollution. Consult your doctor 👩🏾‍⚕️👨🏾‍⚕️ if you experience breathlessness, nausea, eye or throat…",592768348,2022-11-08 11:34:01+00:00,en
"RT @WHOSEARO: If you are vulnerable, ensure you reduce your exposure to #airpollution. Consult your doctor 👩🏾‍⚕️👨🏾‍⚕️ if you experience bre…",592768348,2022-11-08 11:34:00+00:00,en
"RT @CleanAirClassrm: #COVIDIsAirborne 
UK Govt 
SHOULD
Protect the most Vulnerable in Society

90% time indoors
CYP largely at school
@DrGa…",265040102,2022-11-08 11:31:54+00:00,en
"RT @UrbanUnitGop: Smog Hurts Little Lungs 

#smog  #Pollution  #environment #LahoreSmog #Lahore #nature #AirPollution https://t.co/ydWi7spz…",1378904665,2022-11-08 11:30:45+00:00,en
"#AirPollution, #FoodCrisis, #HumanHealth, #Environmental changes &amp; so much more is happening around us because of the #ClimateCrisis.

Let's work together to to overcome it as an integral part of #Lebanon's recovery. We must #ActonClimate before it's too late. 

#COP27 https://t.co/8Ig5qjz6bQ",485353507,2022-11-08 11:30:31+00:00,en
"Delhi's toxic air is affecting children's health! Join us for our #TwitterSpaces at 8 PM &amp; hear from Dr. Manish Mannan on the long-term effects of #AirPollution on kids &amp; how we can keep them safe! 

#DelhiPollution #HealthEmergency #DelhiAQI #AQI #pollutionindelhi #hazardousair https://t.co/fS5B2Q4gS7",1157610616296636417,2022-11-08 11:30:10+00:00,en
"Why is Indian democracy unable to respond to the problem of pollution?

Read #TheIndiaFix by @ShoaibDaniyal   https://t.co/CPokrmn7S2 

#AirPollution #DELHIPOLLUTION https://t.co/cwlLcI1aDU",414946220,2022-11-08 11:30:00+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1503625086150094848,2022-11-08 11:29:45+00:00,en
RT @CleanAirCAC: Interested in learning how cities can create lasting solutions to #airpollution and #climatechange while including members…,1561959797737394176,2022-11-08 11:27:21+00:00,en
"RT @alwaysapd: This #evening, #Katraj hills barely visible from my terrace in #Pune.

#AirPollution bad #aqi",1486202402659344388,2022-11-08 11:26:17+00:00,en
RT @CleanAirCAC: In order to create lasting solutions to #airpollution &amp; #climatechange we need to include all stakeholders in the conversa…,1561959797737394176,2022-11-08 11:26:14+00:00,en
"RT @Aalst_Waalre: That's great, the level is below 5 ugr/m3. Temperature is 15.10 C. Wind direction is S. Dust level #PM10 is: 2.22ugr/m3.…",1486202402659344388,2022-11-08 11:26:10+00:00,en
RT @zofeen28: Pakistan continuing with #NatureBasedSolutions! #UrbanForests #Miyawaki #COP27 #AirPollution #Lahore https://t.co/j7iYqsOXzr,1486202402659344388,2022-11-08 11:25:56+00:00,en
"RT @actgrants: As a #venturephilanthropy platform, we provide #grants to catalyse #entrepreneurs who are pioneering #innovativesolutions to…",1561959797737394176,2022-11-08 11:24:41+00:00,en
RT @wellylie99: #Asean #AirPollution #trending #southeastAsia #BakarSampah #dkiJakarta #iQAir #IMF #Iphone14 #ispa #kanker #COVID19 #G20 #D…,1338297374993567744,2022-11-08 11:24:10+00:00,in
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",873185490375233537,2022-11-08 11:24:06+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",833631928095907840,2022-11-08 11:22:37+00:00,en
"RT @NPCCHH: #AirPollution : Certain ways we can collectively do to reduce exposure to air pollution and then, minimize it's health impact.…",1567888732711428102,2022-11-08 11:22:35+00:00,en
"RT @TheQuint: The number of people suffering from health issues linked to #airpollution in Delhi-NCR went up by 10 percent after Diwali, fo…",1543854015875784705,2022-11-08 11:22:16+00:00,en
"This #evening, #Katraj hills barely visible from my terrace in #Pune.

#AirPollution bad #aqi",753989204569382913,2022-11-08 11:22:05+00:00,en
"RT @R2SurviveCancer: While Delhi NCR is again chocking with #AirPollution, smog..When we now know Air Pollution is one of the cause of #Lun…",92523832,2022-11-08 11:20:52+00:00,en
"That's great, the level is below 5 ugr/m3. Temperature is 15.10 C. Wind direction is S. Dust level #PM10 is: 2.22ugr/m3. Dust level #PM2.5 is: 1.00ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten",1132632291493187586,2022-11-08 11:19:05+00:00,en
"RT @IndiaToday: #AirPollution: Delhi pollution control panel counters AAP govt, India Today's @Milan_reports gets us more updates. 

#ITVid…",1584941258510073856,2022-11-08 11:18:06+00:00,en
Pakistan continuing with #NatureBasedSolutions! #UrbanForests #Miyawaki #COP27 #AirPollution #Lahore https://t.co/j7iYqsOXzr,17731532,2022-11-08 11:18:01+00:00,en
RT @CleanAirCAC: In order to create lasting solutions to #airpollution &amp; #climatechange we need to include all stakeholders in the conversa…,1534781593466056704,2022-11-08 11:14:58+00:00,en
"#SchoolReopeningNews: Schools In Noida, Greater Noida To Reopen From Tomorrow: Check List Of Guidelines 
#SchoolReopening #Noida #GreaterNoida #AirPollution 

https://t.co/xlw3tle4Tt",22793955,2022-11-08 11:14:40+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",891246487543435266,2022-11-08 11:14:33+00:00,en
"RT @GAHP_Global: #COP27 began yesterday in Sharm el-Sheikh, Egypt. We urgently need to pay attention to how #AirPollution and #ClimateChang…",891246487543435266,2022-11-08 11:14:30+00:00,en
"RT @WHOGhana: Every year, about 7million deaths are attributable to outdoor and household #AirPollution.

Learn some of the actions that ca…",891246487543435266,2022-11-08 11:14:23+00:00,en
"RT @Khulood_Almani: 🤩This Device Can Turn #AirPollution Into Ink

#renewables #techforgood #innovation #Digital #fintech #javascript #DataS…",1242732603683332096,2022-11-08 11:14:23+00:00,en
"RT @DivAirCity: #H2020 @DivAirCity making #cities sustainable! Check https://t.co/lVJRmI1lqj for exciting updates.

#DiversityandInclusion…",891246487543435266,2022-11-08 11:14:16+00:00,en
"RT @R2SurviveCancer: While Delhi NCR is again chocking with #AirPollution, smog..When we now know Air Pollution is one of the cause of #Lun…",891246487543435266,2022-11-08 11:14:13+00:00,en
"RT @WeMeanToClean: 2022 monsoon plantation | soft kickoff
Read: https://t.co/a9bbq9l1Jx

#WeMeanToClean #CleanDelhi #SwachhBharat #AirPollu…",891246487543435266,2022-11-08 11:14:06+00:00,en
"RT @The_InnovationJ: Check out our latest issue in @The_InnovationJ!
Volume 3, Issue 6 is now online!
https://t.co/r9ysuC4dH5
#sustainabled…",1476816520810733571,2022-11-08 11:13:53+00:00,en
"RT @Khulood_Almani: 🤩This Device Can Turn #AirPollution Into Ink

#renewables #techforgood #innovation #Digital #fintech #javascript #DataS…",3040871649,2022-11-08 11:13:16+00:00,en
"RT @UrbanUnitGop: Smog Hurts Little Lungs 

#smog  #Pollution  #environment #LahoreSmog #Lahore #nature #AirPollution https://t.co/ydWi7spz…",820258622768816129,2022-11-08 11:12:13+00:00,en
RT @CleanAirCAC: Interested in learning how cities can create lasting solutions to #airpollution and #climatechange while including members…,1534781593466056704,2022-11-08 11:11:58+00:00,en
"Smog Hurts Little Lungs 

#smog  #Pollution  #environment #LahoreSmog #Lahore #nature #AirPollution https://t.co/ydWi7spzMb",2585531545,2022-11-08 11:11:58+00:00,en
RT @LogicalIndians: AOD measures atmospheric aerosols and is a primary parameter for assessing air pollution levels or particulate matter l…,989828160677171201,2022-11-08 11:11:41+00:00,en
"RT @PublicvibeRj: वाहनों की रफ्तार थमी, पास की चीजें नहीं दिख रहीं; दिल्ली-NCR में बढ़ी परेशानी
Download #PublicVibe For more Updates: http…",1486202402659344388,2022-11-08 11:11:07+00:00,hi
"RT @PublicvibeBr: वाहनों की रफ्तार थमी, पास की चीजें नहीं दिख रहीं; दिल्ली-NCR में बढ़ी परेशानी
Download #PublicVibe For more Updates: http…",1486202402659344388,2022-11-08 11:11:01+00:00,hi
"RT @courtghoward: Urban heat island at #COP27:
Incentive for delegates to advocate for life-saving #Adaptation solutions like:🌳🌴🌲!
⬇️heat i…",1486202402659344388,2022-11-08 11:10:52+00:00,en
"RT @mvollmer1: This Device Can Turn #AirPollution Into Ink ✍️ 

#renewables #techforgood #innovation #Digital #fintech #innovation #tech #C…",58387068,2022-11-08 11:10:45+00:00,en
"वाहनों की रफ्तार थमी, पास की चीजें नहीं दिख रहीं; दिल्ली-NCR में बढ़ी परेशानी
Download #PublicVibe For more Updates: https://t.co/DH8F8eEGkU

#AirPollution #PollutionUpdate #Delhi https://t.co/3d7YMxv1aJ",1498209341605761025,2022-11-08 11:10:00+00:00,hi
"वाहनों की रफ्तार थमी, पास की चीजें नहीं दिख रहीं; दिल्ली-NCR में बढ़ी परेशानी
Download #PublicVibe For more Updates: https://t.co/B6AeZ5DSGe

#AirPollution #PollutionUpdate #Delhi https://t.co/7ab5yiaFCz",1498246283374768129,2022-11-08 11:10:00+00:00,hi
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",289222260,2022-11-08 11:09:57+00:00,en
RT @CleanAirCAC: How can we fix the disconnect between local action and national climate commitments? Listen to suggestions from panelists…,1534781593466056704,2022-11-08 11:09:49+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1579544568063721484,2022-11-08 11:09:42+00:00,en
"Urban heat island at #COP27:
Incentive for delegates to advocate for life-saving #Adaptation solutions like:🌳🌴🌲!
⬇️heat illness
⬇️noise pollution
⬇️#airpollution
✅sequester carbon!
Will talk #NationalAdaptationStrategy Sat at 🇨🇦pavilion w @ClimateProofCA &amp; @s_guilbeault ☀️🙌 https://t.co/iudwbDWxvv",292756958,2022-11-08 11:08:28+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",715026097,2022-11-08 11:08:11+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",2371005017,2022-11-08 11:07:57+00:00,en
"RT @cfruman: Today’s air quality index is over 350 in Delhi, in the “very unhealthy/hazardous” range. Regional coordinated action is urgent…",39916070,2022-11-08 11:07:50+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1020827516326563840,2022-11-08 11:07:14+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1530349465638522880,2022-11-08 11:07:05+00:00,en
"AOD measures atmospheric aerosols and is a primary parameter for assessing air pollution levels or particulate matter like PM 2.5.

#AOD #AtmosphericAerosol #AirPollution

https://t.co/q3hX5DDYkh",2264849412,2022-11-08 11:06:42+00:00,en
"RT @CleanAirClassrm: #COVIDIsAirborne 
UK Govt 
SHOULD
Protect the most Vulnerable in Society

90% time indoors
CYP largely at school
@DrGa…",1221802128827613184,2022-11-08 11:05:19+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1562963989734502407,2022-11-08 11:05:00+00:00,en
Carte. Pollution : quels sont les 50 sites les plus émetteurs de CO2 en France ? - Sud Ouest https://t.co/nJoCZSp6CE #airpollution #pollutionair #QAI #IAQ,1173877389241323521,2022-11-08 11:03:43+00:00,fr
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1573771672691286018,2022-11-08 11:03:43+00:00,en
"En Wallonie, l'interdiction des véhicules les plus polluants pourrait être reportée à 2025 https://t.co/tc3G2lwIee #airpollution #pollutionair #QAI #IAQ",1173877389241323521,2022-11-08 11:03:42+00:00,fr
La pollution de l'air inquiète PAGOTRANS - Pressafrik https://t.co/etOfMsImBd #airpollution #pollutionair #QAI #IAQ,1173877389241323521,2022-11-08 11:03:41+00:00,fr
RT @boomlive_in: Why are incidents of stubble burning way more in Punjab rather than in #Haryana? Why are government-framed policies not he…,65869363,2022-11-08 11:02:47+00:00,en
"Do you know what are the causes of this escalating Air pollution 😷 in Delhi?

👨🏻‍💻 Case Analysis on air pollution in Delhi!

To Read in Detail Visit the Link 📝!!

🧐https://t.co/9ivAlhID7P

#netsolwater #airpollution #delhiairpollution #cop27 #cop27egypt https://t.co/8kOmRecvTD",2259141151,2022-11-08 11:01:55+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",28362717,2022-11-08 11:01:05+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1507286648865931317,2022-11-08 11:00:06+00:00,en
"RT @mohitmongia: Air quality is continue to be horrible in Noida. Requesting authorities to make whole Nov month, online for schools 

@CMO…",76282215,2022-11-08 10:59:28+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",923818590435917824,2022-11-08 10:58:06+00:00,en
"RT @DivAirCity: #H2020 @DivAirCity making #cities sustainable! Check https://t.co/lVJRmI1lqj for exciting updates.

#DiversityandInclusion…",1460183564960636934,2022-11-08 10:58:03+00:00,en
"""Even after the vaccination race, we discovered that the link between PM 2.5 pollution and #COVID19  mortality remained, although reduced"" #ClimateEmergency #AirPollution #pandemic #lockdown #vaccine #EuropeanUnion #Europe 
https://t.co/MX2vZgUB1R",1558426943892213763,2022-11-08 10:57:44+00:00,en
"एमपी में प्रदुषण...HIGH सर! 
#AirPollution #MadhyaPradeshAQI 

For More Updates: https://t.co/xL1aPAWr8A https://t.co/Ibc2iV9Hga",2256875550,2022-11-08 10:57:06+00:00,und
This is what Gujarati farmers do in every season. #DelhiPollution #AirPollution #Farmers you should learyfrom them. https://t.co/RTRtYQcM4m,1549416941441503235,2022-11-08 10:57:02+00:00,en
"RT @Lutripoteau: EC's proposal on the Euro 7 standard for road transport vehicles to be issued tomorrow
#airquality #AirPollution https://t…",1486202402659344388,2022-11-08 10:56:03+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1691010642,2022-11-08 10:55:45+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1530800449980313601,2022-11-08 10:55:29+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1493864801931571202,2022-11-08 10:54:52+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",322605235,2022-11-08 10:54:42+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1142709993566887936,2022-11-08 10:53:53+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",870936122830049280,2022-11-08 10:53:49+00:00,en
"#Asean #AirPollution #trending #southeastAsia #BakarSampah #dkiJakarta
Kembali memburuk polusi udara jakarta akibat dr bakar sampah. Bener2 udara bau karet/plastik sihh ini. Haiizz heru budi hartono tdk bermafaat sama aja sprti anies si udara tdk ber KTP 🤦‍♂️ gak bs dipilih kembali https://t.co/IkcEtq3UiX",946363405,2022-11-08 10:53:29+00:00,in
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",44090607,2022-11-08 10:53:05+00:00,en
"RT @actgrants: As a #venturephilanthropy platform, we provide #grants to catalyse #entrepreneurs who are pioneering #innovativesolutions to…",1451765851267297281,2022-11-08 10:52:55+00:00,en
"EC's proposal on the Euro 7 standard for road transport vehicles to be issued tomorrow
#airquality #AirPollution https://t.co/6tKhAz3goY",700445936233922560,2022-11-08 10:52:32+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1190736890,2022-11-08 10:52:23+00:00,en
"RT @DivAirCity: #H2020 @DivAirCity making #cities sustainable! Check https://t.co/lVJRmI1lqj for exciting updates.

#DiversityandInclusion…",441166153,2022-11-08 10:51:36+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",65485074,2022-11-08 10:51:12+00:00,en
"RT @varunc_bjp: Mr. #ArvindKejriwal is the biggest chameleon on planet Earth. Period. 
#DELHIPOLLUTION #Delhi #DelhiAirPollution #AirPollut…",1442986129,2022-11-08 10:50:53+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",103684273,2022-11-08 10:50:27+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1112038022927863808,2022-11-08 10:50:21+00:00,en
RT @CleanAirCAC: In order to create lasting solutions to #airpollution &amp; #climatechange we need to include all stakeholders in the conversa…,777774566873690112,2022-11-08 10:49:47+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1236572236716191744,2022-11-08 10:49:30+00:00,en
"That's not so great, but the level is at least below 10 ugr/m3. Temperature is 15.00 C. Wind direction is S. Dust level #PM10 is: 5.32ugr/m3. Dust level #PM2.5 is: 0.95ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten",1132632291493187586,2022-11-08 10:49:05+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",869967070984851457,2022-11-08 10:49:01+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",15592151,2022-11-08 10:49:01+00:00,en
"The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weather events are increasing in frequency &amp; force each year. 

WHO &amp; @WMO first global knowledge platform on climate &amp; health is here ⬇️  #COP27",14499829,2022-11-08 10:48:53+00:00,en
"RT @DivAirCity: #H2020 @DivAirCity making #cities sustainable! Check https://t.co/lVJRmI1lqj for exciting updates.

#DiversityandInclusion…",1181196628667109377,2022-11-08 10:48:46+00:00,en
"RT @JagtoB: Delhi Pollution has broken all records...AQI gone beyond 500...What is the solution to this deadly issue?

#DelhiPollution #Del…",4851864253,2022-11-08 10:48:10+00:00,en
#AirQualityIndex #AirPollution #airpurifier https://t.co/rQs7eY8wlZ,1090931878230519809,2022-11-08 10:47:55+00:00,qme
"RT @The_InnovationJ: Check out our latest issue in @The_InnovationJ!
Volume 3, Issue 6 is now online!
https://t.co/r9ysuC4dH5
#sustainabled…",1215658598149132288,2022-11-08 10:47:55+00:00,en
"RT @mvollmer1: This Device Can Turn #AirPollution Into Ink ✍️ 

#renewables #techforgood #innovation #Digital #fintech #innovation #tech #C…",1452355456114966528,2022-11-08 10:47:55+00:00,en
"RT @DivAirCity: #H2020 @DivAirCity making #cities sustainable! Check https://t.co/lVJRmI1lqj for exciting updates.

#DiversityandInclusion…",3252769270,2022-11-08 10:47:40+00:00,en
"RT @WHOGhana: Every year, about 7million deaths are attributable to outdoor and household #AirPollution.

Learn some of the actions that ca…",1264482743343296513,2022-11-08 10:47:12+00:00,en
"Pulmonary #emphysema : symptoms, diagnosis and treatment https://t.co/c0KbjtvblW @emerglive #AirPollution https://t.co/EsFajWmOlJ",924170690391085057,2022-11-08 10:47:00+00:00,en
RT @hennysharma22: Kejriwal Failed To Check Air Pollution In Delhi and busy in Himachal Pradesh. Delhi government came under attack from th…,1442986129,2022-11-08 10:44:18+00:00,en
"RT @The_InnovationJ: Check out our latest issue in @The_InnovationJ!
Volume 3, Issue 6 is now online!
https://t.co/r9ysuC4dH5
#sustainabled…",1546983348211535872,2022-11-08 10:43:31+00:00,en
"It’s that time of year again. Every winter, air pollution across the #Balkans skyrockets. It’s killing us. 

K2.0’s video explainer helps you understand all this talk of PM2.5s, AQIs and μg/m3s and what #airpollution means for you and your family.
https://t.co/d31n1gjTnB",143765679,2022-11-08 10:43:05+00:00,en
"RT @IndiaToday: #AirPollution: Delhi pollution control panel counters AAP govt, India Today's @Milan_reports gets us more updates. 

#ITVid…",731811440881893378,2022-11-08 10:42:39+00:00,en
"RT @Dawn_News: خاموش قاتل سے پاکستانی لاعلم، 
آنے والی نسل بھی قاتل کے نشانے پر۔۔۔

full video: https://t.co/jXfWYpyxrM

#airpollution #Kar…",61250768,2022-11-08 10:42:04+00:00,ur
RT @AninBanerjee: To the powers that be that brought us here. #AirPollution https://t.co/VVX4dXid0L,833289679092928515,2022-11-08 10:40:43+00:00,en
RT @boomlive_in: Why are incidents of stubble burning way more in Punjab rather than in #Haryana? Why are government-framed policies not he…,1486202402659344388,2022-11-08 10:40:41+00:00,en
"RT @LegendNewsin: क्या शरीर से वायु प्रदूषण के खतरनाक पदार्थ बाहर निकाले जा सकते हैं? #Lifestyle #Airpollution #Pollution 
https://t.co/8Rf…",1486202402659344388,2022-11-08 10:40:33+00:00,hi
"RT @AwazThevoice: AQI improves, Noida schools to reopen 

#AQI #AirPollution #noidaAQI #AwazTheVoice 

https://t.co/XuNAkG0aSe",1551837658032197633,2022-11-08 10:40:27+00:00,en
"RT @actgrants: As a #venturephilanthropy platform, we provide #grants to catalyse #entrepreneurs who are pioneering #innovativesolutions to…",777774566873690112,2022-11-08 10:37:52+00:00,en
"RT @scroll_in: #DELHIPOLLUTION #AirPollution 

What explains this governance paralysis on something as critical as pollution?

#TheIndiaFix…",3230724684,2022-11-08 10:36:19+00:00,en
"RT @IndiaToday: #AirPollution: Delhi pollution control panel counters AAP govt, India Today's @Milan_reports gets us more updates. 

#ITVid…",1484196384412942336,2022-11-08 10:36:04+00:00,en
Why are incidents of stubble burning way more in Punjab rather than in #Haryana? Why are government-framed policies not helping farmers to enable stubble burning?  Read ⏬ #AirPollution  https://t.co/p9T2AaehmW,2392031700,2022-11-08 10:34:25+00:00,en
"RT @GAHP_Global: #COP27 began yesterday in Sharm el-Sheikh, Egypt. We urgently need to pay attention to how #AirPollution and #ClimateChang…",313752840,2022-11-08 10:33:43+00:00,en
"RT @AwazThevoice: AQI improves, Noida schools to reopen 

#AQI #AirPollution #noidaAQI #AwazTheVoice 

https://t.co/XuNAkG0aSe",1551838588400128000,2022-11-08 10:33:41+00:00,en
RT @Sean_A_Maguire: Global addiction to fossil fuels is act of self-sabotage - @DrTedros speaking to @WHO pavilion @COP27P underscoring nee…,601922436,2022-11-08 10:33:26+00:00,en
"क्या शरीर से वायु प्रदूषण के खतरनाक पदार्थ बाहर निकाले जा सकते हैं? #Lifestyle #Airpollution #Pollution 
https://t.co/8RfkAqGRzp",482707008,2022-11-08 10:33:09+00:00,hi
"The number of people suffering from health issues linked to #airpollution in Delhi-NCR went up by 10 percent after Diwali, found the survey by @LocalCircles | @garima_sadhwani.  
https://t.co/2GiLsjD14v",2982269822,2022-11-08 10:32:31+00:00,en
"#Asean #AirPollution #trending #southeastAsia #BakarSampah #dkiJakarta #iQAir #IMF #Iphone14 #ispa #kanker #COVID19 #G20 #DosaPLTUpln #SavageJakarta 
Kemayoran berada di sensor kuning.. 1 jakarta udara nya msh buruk sih. Efek 12 jam di gas pake polusi udara. Emang dodol Jakarta👎 https://t.co/BwsXbFp0bp",946363405,2022-11-08 10:32:02+00:00,in
"RT @YorkEnvironment: What harmful airborne pollutants are found in your home?

Approaching #WorldVentil8Day discover INGENIOUS, a research…",1617860070,2022-11-08 10:31:11+00:00,en
"RT @LambaAlka: यूँ ही नहीं #AAP को #AAP का महा ठग कहती दिल्ली.
#AirPollution #YamunaRiver #WaterPollution #Delhi https://t.co/QrW6trZZyL",1565960625775202305,2022-11-08 10:31:01+00:00,hi
"2022-11-08 - The tree pollen count / levels are ✅ None, grass levels are ✅ None and the bushes/weed levels are ✅ None - Air quality: ✅ Good - https://t.co/LpgDk5nDpK - #London #pollen #airquality  #allergy #airpollution https://t.co/MPeJQrkN0O",1417029357638459399,2022-11-08 10:30:02+00:00,en
"#AirPollution fills you with worry.
switch to #GreenCon HEPaire #AirPurifier.
Fight against Air Pollution and inhale Clean, Fresh Air.

🌐https://t.co/aWlKcY7DNf
📧admin@degreeday.in
📞+91-9300062905 / 9111002941

#aircleaner #healthyair #delhi #delhipollution #delhiairpollution https://t.co/u1d8WSBkMr",1399630993414254592,2022-11-08 10:29:04+00:00,en
