Unnamed: 0,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized,label
19,"RT @CenterEnvHealth: 🥳GOOD NEWS: @GavinNewsom signed #AB1384 into law!🖋️

We supported this bill because it will protect vulnerable communi…"," CenterEnvHealth 🥳GOOD NEWS GavinNewsom signed AB into law🖋️

We suppoed this bill because it will protect vulnerable communi…","['rt', 'centerenvhealth', 'good', 'news', 'gavinnewsom', 'signed', 'ab', 'into', 'law', 'we', 'suppoed', 'this', 'bill', 'because', 'it', 'will', 'protect', 'vulnerable', 'communi', '']","['rt', 'centerenvhealth', 'good', 'news', 'gavinnewsom', 'signed', 'ab', 'law', 'suppoed', 'bill', 'protect', 'vulnerable', 'communi', '']","['rt', 'centerenvhealth', 'good', 'news', 'gavinnewsom', 'sign', 'ab', 'law', 'suppo', 'bill', 'protect', 'vulner', 'communi', '']","['rt', 'centerenvhealth', 'good', 'news', 'gavinnewsom', 'signed', 'ab', 'law', 'suppoed', 'bill', 'protect', 'vulnerable', 'communi', '']",climatechange
20,RT @ChParvezElahi: موسمیاتی تبدیلیوں کے تناظر میں ماحول دوست پاور پلانٹ لگانا وقت کا تقاضا ہے۔ سموگ اور ماحولیاتی آلودگی سے نمٹنے میں بھی م…, ChParvezElahi موسمیاتی تبدیلیوں کے تناظر میں ماحول دوست پاور پلانٹ لگانا وقت کا تقاضا ہے۔ سموگ اور ماحولیاتی آلودگی سے نمٹنے میں بھی م…,"['rt', 'chparvezelahi', 'موسمیاتی', 'تبدیلیوں', 'کے', 'تناظر', 'میں', 'ماحول', 'دوست', 'پاور', 'پلانٹ', 'لگانا', 'وقت', 'کا', 'تقاضا', 'ہے', 'سموگ', 'اور', 'ماحولیاتی', 'آلودگی', 'سے', 'نمٹنے', 'میں', 'بھی', 'م', '']","['rt', 'chparvezelahi', 'موسمیاتی', 'تبدیلیوں', 'کے', 'تناظر', 'میں', 'ماحول', 'دوست', 'پاور', 'پلانٹ', 'لگانا', 'وقت', 'کا', 'تقاضا', 'ہے', 'سموگ', 'اور', 'ماحولیاتی', 'آلودگی', 'سے', 'نمٹنے', 'میں', 'بھی', 'م', '']","['rt', 'chparvezelahi', 'موسمیاتی', 'تبدیلیوں', 'کے', 'تناظر', 'میں', 'ماحول', 'دوست', 'پاور', 'پلانٹ', 'لگانا', 'وقت', 'کا', 'تقاضا', 'ہے', 'سموگ', 'اور', 'ماحولیاتی', 'آلودگی', 'سے', 'نمٹنے', 'میں', 'بھی', 'م', '']","['rt', 'chparvezelahi', 'موسمیاتی', 'تبدیلیوں', 'کے', 'تناظر', 'میں', 'ماحول', 'دوست', 'پاور', 'پلانٹ', 'لگانا', 'وقت', 'کا', 'تقاضا', 'ہے', 'سموگ', 'اور', 'ماحولیاتی', 'آلودگی', 'سے', 'نمٹنے', 'میں', 'بھی', 'م', '']",climatechange
21,RT @Dragofix: UK petition: Fund replanting of trees lost to forest fires to help combat climate change #UnitedKingdom #UK #environment #for…, Dragofix UK petition Fund replanting of trees lost to forest fires to help combat climate change UnitedKingdom UK environment for…,"['rt', 'dragofix', 'uk', 'petition', 'fund', 'replanting', 'of', 'trees', 'lost', 'to', 'forest', 'fires', 'to', 'help', 'combat', 'climate', 'change', 'unitedkingdom', 'uk', 'environment', 'for', '']","['rt', 'dragofix', 'uk', 'petition', 'fund', 'replanting', 'trees', 'lost', 'forest', 'fires', 'help', 'combat', 'climate', 'change', 'unitedkingdom', 'uk', 'environment', '']","['rt', 'dragofix', 'uk', 'petit', 'fund', 'replant', 'tree', 'lost', 'forest', 'fire', 'help', 'combat', 'climat', 'chang', 'unitedkingdom', 'uk', 'environ', '']","['rt', 'dragofix', 'uk', 'petition', 'fund', 'replanting', 'tree', 'lost', 'forest', 'fire', 'help', 'combat', 'climate', 'change', 'unitedkingdom', 'uk', 'environment', '']",climatechange
22,"RT @JhessetEnano: Heartbreaking video from a farmer in Nueva Ecija, showing the rice paddies that they had worked hard on for months, befor…", JhessetEnano Heabreaking video from a farmer in Nueva Ecija showing the rice paddies that they had worked hard on for months befor…,"['rt', 'jhessetenano', 'heabreaking', 'video', 'from', 'a', 'farmer', 'in', 'nueva', 'ecija', 'showing', 'the', 'rice', 'paddies', 'that', 'they', 'had', 'worked', 'hard', 'on', 'for', 'months', 'befor', '']","['rt', 'jhessetenano', 'heabreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddies', 'worked', 'hard', 'months', 'befor', '']","['rt', 'jhessetenano', 'heabreak', 'video', 'farmer', 'nueva', 'ecija', 'show', 'rice', 'paddi', 'work', 'hard', 'month', 'befor', '']","['rt', 'jhessetenano', 'heabreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddy', 'worked', 'hard', 'month', 'befor', '']",climatechange
23,"RT @ProfStrachan: #Vanuatu makes bold call for global treaty to phase out #fossilfuels 

""President of #Pacific Island Nation urges countri…"," ProfStrachan Vanuatu makes bold call for global treaty to phase out fossilfuels 

President of Pacific Island Nation urges countri…","['rt', 'profstrachan', 'vanuatu', 'makes', 'bold', 'call', 'for', 'global', 'treaty', 'to', 'phase', 'out', 'fossilfuels', 'president', 'of', 'pacific', 'island', 'nation', 'urges', 'countri', '']","['rt', 'profstrachan', 'vanuatu', 'makes', 'bold', 'call', 'global', 'treaty', 'phase', 'fossilfuels', 'president', 'pacific', 'island', 'nation', 'urges', 'countri', '']","['rt', 'profstrachan', 'vanuatu', 'make', 'bold', 'call', 'global', 'treati', 'phase', 'fossilfuel', 'presid', 'pacif', 'island', 'nation', 'urg', 'countri', '']","['rt', 'profstrachan', 'vanuatu', 'make', 'bold', 'call', 'global', 'treaty', 'phase', 'fossilfuels', 'president', 'pacific', 'island', 'nation', 'urge', 'countri', '']",climatechange
24,"@Generaltsos4u @drsimonegold 5:30 time mark: @SecGranHolm tries to hide that the #DEMOCRATS are shutting down energy production and are deliberately causing #INFLATION and #SHORTAGES to fight #CLIMATECHANGE  

Economy Reset - #BuildBackBetter 

https://t.co/kfC0Sr1gc0","Generaltsosu drsimonegold  time mark SecGranHolm tries to hide that the DEMOCRATS are shutting down energy production and are deliberately causing INFLATION and SHOAGES to fight CLIMATECHANGE  

Economy Reset  BuildBackBetter 

httpstcokfCSrgc","['generaltsosu', 'drsimonegold', 'time', 'mark', 'secgranholm', 'tries', 'to', 'hide', 'that', 'the', 'democrats', 'are', 'shutting', 'down', 'energy', 'production', 'and', 'are', 'deliberately', 'causing', 'inflation', 'and', 'shortages', 'to', 'fight', 'climatechange', 'economy', 'reset', 'buildbackbetter', 'httpstcokfcsrgc']","['generaltsosu', 'drsimonegold', 'time', 'mark', 'secgranholm', 'tries', 'hide', 'democrats', 'shutting', 'energy', 'production', 'deliberately', 'causing', 'inflation', 'shortages', 'fight', 'climatechange', 'economy', 'reset', 'buildbackbetter', 'httpstcokfcsrgc']","['generaltsosu', 'drsimonegold', 'time', 'mark', 'secgranholm', 'tri', 'hide', 'democrat', 'shut', 'energi', 'product', 'deliber', 'caus', 'inflat', 'shortag', 'fight', 'climatechang', 'economi', 'reset', 'buildbackbett', 'httpstcokfcsrgc']","['generaltsosu', 'drsimonegold', 'time', 'mark', 'secgranholm', 'try', 'hide', 'democrat', 'shutting', 'energy', 'production', 'deliberately', 'causing', 'inflation', 'shortage', 'fight', 'climatechange', 'economy', 'reset', 'buildbackbetter', 'httpstcokfcsrgc']",climatechange
25,"RT @Cop27P: Looking to enhance your knowledge on the impact of #climatechange? Check this week’s recommendations for films, books and more.…", CopP Looking to enhance your knowledge on the impact of climatechange Check this week’s recommendations for films books and more…,"['rt', 'copp', 'looking', 'to', 'enhance', 'your', 'knowledge', 'on', 'the', 'impact', 'of', 'climatechange', 'check', 'this', 'week', 's', 'recommendations', 'for', 'films', 'books', 'and', 'more', '']","['rt', 'copp', 'looking', 'enhance', 'knowledge', 'impact', 'climatechange', 'check', 'week', 'recommendations', 'films', 'books', '']","['rt', 'copp', 'look', 'enhanc', 'knowledg', 'impact', 'climatechang', 'check', 'week', 'recommend', 'film', 'book', '']","['rt', 'copp', 'looking', 'enhance', 'knowledge', 'impact', 'climatechange', 'check', 'week', 'recommendation', 'film', 'book', '']",climatechange
26,RT @jamesvgingerich: Businesses Can Expect to Spend $13.5B on Repairs Due to #Flooding in 2022. (Carrier Management) #ClimateChange #Enviro…, jamesvgingerich Businesses Can Expect to Spend B on Repairs Due to Flooding in  Carrier Management ClimateChange Enviro…,"['rt', 'jamesvgingerich', 'businesses', 'can', 'expect', 'to', 'spend', 'b', 'on', 'repairs', 'due', 'to', 'flooding', 'in', 'carrier', 'management', 'climatechange', 'enviro', '']","['rt', 'jamesvgingerich', 'businesses', 'expect', 'spend', 'b', 'repairs', 'due', 'flooding', 'carrier', 'management', 'climatechange', 'enviro', '']","['rt', 'jamesvgingerich', 'busi', 'expect', 'spend', 'b', 'repair', 'due', 'flood', 'carrier', 'manag', 'climatechang', 'enviro', '']","['rt', 'jamesvgingerich', 'business', 'expect', 'spend', 'b', 'repair', 'due', 'flooding', 'carrier', 'management', 'climatechange', 'enviro', '']",climatechange
27,Protecting old growth forests is one of the best things we can do to mitigate the impacts of #climatechange. Sign the @standearth petition to protect the last giant trees from logging! #bcpoli https://t.co/kHDVsXq1Ns,Protecting old growth forests is one of the best things we can do to mitigate the impacts of climatechange Sign the standeah petition to protect the last giant trees from logging bcpoli httpstcokHDVsXqNs,"['protecting', 'old', 'growth', 'forests', 'is', 'one', 'of', 'the', 'best', 'things', 'we', 'can', 'do', 'to', 'mitigate', 'the', 'impacts', 'of', 'climatechange', 'sign', 'the', 'standeah', 'petition', 'to', 'protect', 'the', 'last', 'giant', 'trees', 'from', 'logging', 'bcpoli', 'httpstcokhdvsxqns']","['protecting', 'old', 'growth', 'forests', 'one', 'best', 'things', 'mitigate', 'impacts', 'climatechange', 'sign', 'standeah', 'petition', 'protect', 'last', 'giant', 'trees', 'logging', 'bcpoli', 'httpstcokhdvsxqns']","['protect', 'old', 'growth', 'forest', 'one', 'best', 'thing', 'mitig', 'impact', 'climatechang', 'sign', 'standeah', 'petit', 'protect', 'last', 'giant', 'tree', 'log', 'bcpoli', 'httpstcokhdvsxqn']","['protecting', 'old', 'growth', 'forest', 'one', 'best', 'thing', 'mitigate', 'impact', 'climatechange', 'sign', 'standeah', 'petition', 'protect', 'last', 'giant', 'tree', 'logging', 'bcpoli', 'httpstcokhdvsxqns']",climatechange
28,When #ClimateChange is man-made..#Chemtrails  https://t.co/u9SNbVOSpU,When ClimateChange is manmadeChemtrails  httpstcouSNbVOSpU,"['when', 'climatechange', 'is', 'manmadechemtrails', 'httpstcousnbvospu']","['climatechange', 'manmadechemtrails', 'httpstcousnbvospu']","['climatechang', 'manmadechemtrail', 'httpstcousnbvospu']","['climatechange', 'manmadechemtrails', 'httpstcousnbvospu']",climatechange
29,RT @CFigueres: Coming back to this once more.  If you don’t understand the impact of #climatechange on developing countries you just cannot…, CFigueres Coming back to this once more  If you don’t understand the impact of climatechange on developing countries you just cannot…,"['rt', 'cfigueres', 'coming', 'back', 'to', 'this', 'once', 'more', 'if', 'you', 'don', 't', 'understand', 'the', 'impact', 'of', 'climatechange', 'on', 'developing', 'countries', 'you', 'just', 'cannot', '']","['rt', 'cfigueres', 'coming', 'back', 'understand', 'impact', 'climatechange', 'developing', 'countries', 'cannot', '']","['rt', 'cfiguer', 'come', 'back', 'understand', 'impact', 'climatechang', 'develop', 'countri', 'cannot', '']","['rt', 'cfigueres', 'coming', 'back', 'understand', 'impact', 'climatechange', 'developing', 'country', 'cannot', '']",climatechange
30,"If you have the funds, go support our game! It's yet to be named, but all funds gained from it will go to helping endangered species and stopping climate change https://t.co/7yVCcjvYVZ
#ClimateJustice #ClimateChange #endangeredspecies #paintedwolf","If you have the funds go suppo our game Its yet to be named but all funds gained from it will go to helping endangered species and stopping climate change httpstcoyVCcjvYVZ
ClimateJustice ClimateChange endangeredspecies paintedwolf","['if', 'you', 'have', 'the', 'funds', 'go', 'suppo', 'our', 'game', 'its', 'yet', 'to', 'be', 'named', 'but', 'all', 'funds', 'gained', 'from', 'it', 'will', 'go', 'to', 'helping', 'endangered', 'species', 'and', 'stopping', 'climate', 'change', 'httpstcoyvccjvyvz', 'climatejustice', 'climatechange', 'endangeredspecies', 'paintedwolf']","['funds', 'go', 'suppo', 'game', 'yet', 'named', 'funds', 'gained', 'go', 'helping', 'endangered', 'species', 'stopping', 'climate', 'change', 'httpstcoyvccjvyvz', 'climatejustice', 'climatechange', 'endangeredspecies', 'paintedwolf']","['fund', 'go', 'suppo', 'game', 'yet', 'name', 'fund', 'gain', 'go', 'help', 'endang', 'speci', 'stop', 'climat', 'chang', 'httpstcoyvccjvyvz', 'climatejustic', 'climatechang', 'endangeredspeci', 'paintedwolf']","['fund', 'go', 'suppo', 'game', 'yet', 'named', 'fund', 'gained', 'go', 'helping', 'endangered', 'specie', 'stopping', 'climate', 'change', 'httpstcoyvccjvyvz', 'climatejustice', 'climatechange', 'endangeredspecies', 'paintedwolf']",climatechange
31,"RT @JhessetEnano: Heartbreaking video from a farmer in Nueva Ecija, showing the rice paddies that they had worked hard on for months, befor…", JhessetEnano Heabreaking video from a farmer in Nueva Ecija showing the rice paddies that they had worked hard on for months befor…,"['rt', 'jhessetenano', 'heabreaking', 'video', 'from', 'a', 'farmer', 'in', 'nueva', 'ecija', 'showing', 'the', 'rice', 'paddies', 'that', 'they', 'had', 'worked', 'hard', 'on', 'for', 'months', 'befor', '']","['rt', 'jhessetenano', 'heabreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddies', 'worked', 'hard', 'months', 'befor', '']","['rt', 'jhessetenano', 'heabreak', 'video', 'farmer', 'nueva', 'ecija', 'show', 'rice', 'paddi', 'work', 'hard', 'month', 'befor', '']","['rt', 'jhessetenano', 'heabreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddy', 'worked', 'hard', 'month', 'befor', '']",climatechange
32,RT @jamesvgingerich: This farmer in Pakistan lost his entire banana crop due to flooding.  (NowThis) #ClimateChange #Environment https://t.…, jamesvgingerich This farmer in Pakistan lost his entire banana crop due to flooding  NowThis ClimateChange Environment httpst…,"['rt', 'jamesvgingerich', 'this', 'farmer', 'in', 'pakistan', 'lost', 'his', 'entire', 'banana', 'crop', 'due', 'to', 'flooding', 'nowthis', 'climatechange', 'environment', 'httpst', '']","['rt', 'jamesvgingerich', 'farmer', 'pakistan', 'lost', 'entire', 'banana', 'crop', 'due', 'flooding', 'nowthis', 'climatechange', 'environment', 'httpst', '']","['rt', 'jamesvgingerich', 'farmer', 'pakistan', 'lost', 'entir', 'banana', 'crop', 'due', 'flood', 'nowthi', 'climatechang', 'environ', 'httpst', '']","['rt', 'jamesvgingerich', 'farmer', 'pakistan', 'lost', 'entire', 'banana', 'crop', 'due', 'flooding', 'nowthis', 'climatechange', 'environment', 'httpst', '']",climatechange
33,This farmer in Pakistan lost his entire banana crop due to flooding.  (NowThis) #ClimateChange #Environment https://t.co/Hl837YSj9e,This farmer in Pakistan lost his entire banana crop due to flooding  NowThis ClimateChange Environment httpstcoHlYSje,"['this', 'farmer', 'in', 'pakistan', 'lost', 'his', 'entire', 'banana', 'crop', 'due', 'to', 'flooding', 'nowthis', 'climatechange', 'environment', 'httpstcohlysje']","['farmer', 'pakistan', 'lost', 'entire', 'banana', 'crop', 'due', 'flooding', 'nowthis', 'climatechange', 'environment', 'httpstcohlysje']","['farmer', 'pakistan', 'lost', 'entir', 'banana', 'crop', 'due', 'flood', 'nowthi', 'climatechang', 'environ', 'httpstcohlysj']","['farmer', 'pakistan', 'lost', 'entire', 'banana', 'crop', 'due', 'flooding', 'nowthis', 'climatechange', 'environment', 'httpstcohlysje']",climatechange
34,RT @ChParvezElahi: موسمیاتی تبدیلیوں کے تناظر میں ماحول دوست پاور پلانٹ لگانا وقت کا تقاضا ہے۔ سموگ اور ماحولیاتی آلودگی سے نمٹنے میں بھی م…, ChParvezElahi موسمیاتی تبدیلیوں کے تناظر میں ماحول دوست پاور پلانٹ لگانا وقت کا تقاضا ہے۔ سموگ اور ماحولیاتی آلودگی سے نمٹنے میں بھی م…,"['rt', 'chparvezelahi', 'موسمیاتی', 'تبدیلیوں', 'کے', 'تناظر', 'میں', 'ماحول', 'دوست', 'پاور', 'پلانٹ', 'لگانا', 'وقت', 'کا', 'تقاضا', 'ہے', 'سموگ', 'اور', 'ماحولیاتی', 'آلودگی', 'سے', 'نمٹنے', 'میں', 'بھی', 'م', '']","['rt', 'chparvezelahi', 'موسمیاتی', 'تبدیلیوں', 'کے', 'تناظر', 'میں', 'ماحول', 'دوست', 'پاور', 'پلانٹ', 'لگانا', 'وقت', 'کا', 'تقاضا', 'ہے', 'سموگ', 'اور', 'ماحولیاتی', 'آلودگی', 'سے', 'نمٹنے', 'میں', 'بھی', 'م', '']","['rt', 'chparvezelahi', 'موسمیاتی', 'تبدیلیوں', 'کے', 'تناظر', 'میں', 'ماحول', 'دوست', 'پاور', 'پلانٹ', 'لگانا', 'وقت', 'کا', 'تقاضا', 'ہے', 'سموگ', 'اور', 'ماحولیاتی', 'آلودگی', 'سے', 'نمٹنے', 'میں', 'بھی', 'م', '']","['rt', 'chparvezelahi', 'موسمیاتی', 'تبدیلیوں', 'کے', 'تناظر', 'میں', 'ماحول', 'دوست', 'پاور', 'پلانٹ', 'لگانا', 'وقت', 'کا', 'تقاضا', 'ہے', 'سموگ', 'اور', 'ماحولیاتی', 'آلودگی', 'سے', 'نمٹنے', 'میں', 'بھی', 'م', '']",climatechange
35,"Save on GREEN Hosting from HostGator! Use 25% OFF COUPON CODE: ""Get25OffHG"" https://t.co/HLk3yp1eEW #webhost #webhosting #climatechange",Save on GREEN Hosting from HostGator Use  OFF COUPON CODE GetOffHG httpstcoHLkypeEW webhost webhosting climatechange,"['save', 'on', 'green', 'hosting', 'from', 'hostgator', 'use', 'off', 'coupon', 'code', 'getoffhg', 'httpstcohlkypeew', 'webhost', 'webhosting', 'climatechange']","['save', 'green', 'hosting', 'hostgator', 'use', 'coupon', 'code', 'getoffhg', 'httpstcohlkypeew', 'webhost', 'webhosting', 'climatechange']","['save', 'green', 'host', 'hostgat', 'use', 'coupon', 'code', 'getoffhg', 'httpstcohlkypeew', 'webhost', 'webhost', 'climatechang']","['save', 'green', 'hosting', 'hostgator', 'use', 'coupon', 'code', 'getoffhg', 'httpstcohlkypeew', 'webhost', 'webhosting', 'climatechange']",climatechange
36,"RT @UNBiodiversity: #Biodiversity is essentially interwoven with many of the factors that affect human health, including:

🍎 Nutrition
🍂 Me…"," UNBiodiversity Biodiversity is essentially interwoven with many of the factors that affect human health including

🍎 Nutrition
🍂 Me…","['rt', 'unbiodiversity', 'biodiversity', 'is', 'essentially', 'interwoven', 'with', 'many', 'of', 'the', 'factors', 'that', 'affect', 'human', 'health', 'including', 'nutrition', 'me', '']","['rt', 'unbiodiversity', 'biodiversity', 'essentially', 'interwoven', 'many', 'factors', 'affect', 'human', 'health', 'including', 'nutrition', '']","['rt', 'unbiodivers', 'biodivers', 'essenti', 'interwoven', 'mani', 'factor', 'affect', 'human', 'health', 'includ', 'nutrit', '']","['rt', 'unbiodiversity', 'biodiversity', 'essentially', 'interwoven', 'many', 'factor', 'affect', 'human', 'health', 'including', 'nutrition', '']",climatechange
37,"3/x

“Our world is addicted to fossil fuels. It’s time for an intervention. We need to hold fossil fuel companies and their enablers to account.”

#climatechange #AlleDörferBleiben #Luetzerath  #Lützilebt #Lützibleibt","x

“Our world is addicted to fossil fuels It’s time for an intervention We need to hold fossil fuel companies and their enablers to account”

climatechange AlleDörferBleiben Luetzerath  Lützilebt Lützibleibt","['x', 'our', 'world', 'is', 'addicted', 'to', 'fossil', 'fuels', 'it', 's', 'time', 'for', 'an', 'intervention', 'we', 'need', 'to', 'hold', 'fossil', 'fuel', 'companies', 'and', 'their', 'enablers', 'to', 'account', 'climatechange', 'alledörferbleiben', 'luetzerath', 'lützilebt', 'lützibleibt']","['x', 'world', 'addicted', 'fossil', 'fuels', 'time', 'intervention', 'need', 'hold', 'fossil', 'fuel', 'companies', 'enablers', 'account', 'climatechange', 'alledörferbleiben', 'luetzerath', 'lützilebt', 'lützibleibt']","['x', 'world', 'addict', 'fossil', 'fuel', 'time', 'intervent', 'need', 'hold', 'fossil', 'fuel', 'compani', 'enabl', 'account', 'climatechang', 'alledörferbleiben', 'luetzerath', 'lützilebt', 'lützibleibt']","['x', 'world', 'addicted', 'fossil', 'fuel', 'time', 'intervention', 'need', 'hold', 'fossil', 'fuel', 'company', 'enablers', 'account', 'climatechange', 'alledörferbleiben', 'luetzerath', 'lützilebt', 'lützibleibt']",climatechange
38,"RT @ProfStrachan: #Vanuatu makes bold call for global treaty to phase out #fossilfuels 

""President of #Pacific Island Nation urges countri…"," ProfStrachan Vanuatu makes bold call for global treaty to phase out fossilfuels 

President of Pacific Island Nation urges countri…","['rt', 'profstrachan', 'vanuatu', 'makes', 'bold', 'call', 'for', 'global', 'treaty', 'to', 'phase', 'out', 'fossilfuels', 'president', 'of', 'pacific', 'island', 'nation', 'urges', 'countri', '']","['rt', 'profstrachan', 'vanuatu', 'makes', 'bold', 'call', 'global', 'treaty', 'phase', 'fossilfuels', 'president', 'pacific', 'island', 'nation', 'urges', 'countri', '']","['rt', 'profstrachan', 'vanuatu', 'make', 'bold', 'call', 'global', 'treati', 'phase', 'fossilfuel', 'presid', 'pacif', 'island', 'nation', 'urg', 'countri', '']","['rt', 'profstrachan', 'vanuatu', 'make', 'bold', 'call', 'global', 'treaty', 'phase', 'fossilfuels', 'president', 'pacific', 'island', 'nation', 'urge', 'countri', '']",climatechange
39,"RT @ProfStrachan: #Vanuatu makes bold call for global treaty to phase out #fossilfuels 

""President of #Pacific Island Nation urges countri…"," ProfStrachan Vanuatu makes bold call for global treaty to phase out fossilfuels 

President of Pacific Island Nation urges countri…","['rt', 'profstrachan', 'vanuatu', 'makes', 'bold', 'call', 'for', 'global', 'treaty', 'to', 'phase', 'out', 'fossilfuels', 'president', 'of', 'pacific', 'island', 'nation', 'urges', 'countri', '']","['rt', 'profstrachan', 'vanuatu', 'makes', 'bold', 'call', 'global', 'treaty', 'phase', 'fossilfuels', 'president', 'pacific', 'island', 'nation', 'urges', 'countri', '']","['rt', 'profstrachan', 'vanuatu', 'make', 'bold', 'call', 'global', 'treati', 'phase', 'fossilfuel', 'presid', 'pacif', 'island', 'nation', 'urg', 'countri', '']","['rt', 'profstrachan', 'vanuatu', 'make', 'bold', 'call', 'global', 'treaty', 'phase', 'fossilfuels', 'president', 'pacific', 'island', 'nation', 'urge', 'countri', '']",climatechange
40,Travel Hiking Backpack with Solar Panel #climatechange #fotovoltaica https://t.co/B2OqZ2arW8 https://t.co/pBa2PVbQP2,Travel Hiking Backpack with Solar Panel climatechange fotovoltaica httpstcoBOqZarW httpstcopBaPVbQP,"['travel', 'hiking', 'backpack', 'with', 'solar', 'panel', 'climatechange', 'fotovoltaica', 'httpstcoboqzarw', 'httpstcopbapvbqp']","['travel', 'hiking', 'backpack', 'solar', 'panel', 'climatechange', 'fotovoltaica', 'httpstcoboqzarw', 'httpstcopbapvbqp']","['travel', 'hike', 'backpack', 'solar', 'panel', 'climatechang', 'fotovoltaica', 'httpstcoboqzarw', 'httpstcopbapvbqp']","['travel', 'hiking', 'backpack', 'solar', 'panel', 'climatechange', 'fotovoltaica', 'httpstcoboqzarw', 'httpstcopbapvbqp']",climatechange
41,"RT @UNEP: #UNGA is an opportunity for governments, advocates and others to drive strong actions on the triple planetary crisis - #ClimateCh…", UNEP UNGA is an oppounity for governments advocates and others to drive strong actions on the triple planetary crisis  ClimateCh…,"['rt', 'unep', 'unga', 'is', 'an', 'oppounity', 'for', 'governments', 'advocates', 'and', 'others', 'to', 'drive', 'strong', 'actions', 'on', 'the', 'triple', 'planetary', 'crisis', 'climatech', '']","['rt', 'unep', 'unga', 'oppounity', 'governments', 'advocates', 'others', 'drive', 'strong', 'actions', 'triple', 'planetary', 'crisis', 'climatech', '']","['rt', 'unep', 'unga', 'oppoun', 'govern', 'advoc', 'other', 'drive', 'strong', 'action', 'tripl', 'planetari', 'crisi', 'climatech', '']","['rt', 'unep', 'unga', 'oppounity', 'government', 'advocate', 'others', 'drive', 'strong', 'action', 'triple', 'planetary', 'crisis', 'climatech', '']",climatechange
42,"@Generaltsos4u @drsimonegold #DEMOCRATS are shutting down energy production and are DELIBERATELY causing #INFLATION and #SHORTAGES to fight #CLIMATECHANGE - Trump did not support #BUILDBACKBETTER so Democrats used #BIOTERRORISM to overthrow the Country.

https://t.co/pz6EzYl6Kl","Generaltsosu drsimonegold DEMOCRATS are shutting down energy production and are DELIBERATELY causing INFLATION and SHOAGES to fight CLIMATECHANGE  Trump did not suppo BUILDBACKBETTER so Democrats used BIOTERRORISM to ovehrow the Country

httpstcopzEzYlKl","['generaltsosu', 'drsimonegold', 'democrats', 'are', 'shutting', 'down', 'energy', 'production', 'and', 'are', 'deliberately', 'causing', 'inflation', 'and', 'shortages', 'to', 'fight', 'climatechange', 'trump', 'did', 'not', 'suppo', 'buildbackbetter', 'so', 'democrats', 'used', 'bioterrorism', 'to', 'ovehrow', 'the', 'country', 'httpstcopzezylkl']","['generaltsosu', 'drsimonegold', 'democrats', 'shutting', 'energy', 'production', 'deliberately', 'causing', 'inflation', 'shortages', 'fight', 'climatechange', 'trump', 'suppo', 'buildbackbetter', 'democrats', 'used', 'bioterrorism', 'ovehrow', 'country', 'httpstcopzezylkl']","['generaltsosu', 'drsimonegold', 'democrat', 'shut', 'energi', 'product', 'deliber', 'caus', 'inflat', 'shortag', 'fight', 'climatechang', 'trump', 'suppo', 'buildbackbett', 'democrat', 'use', 'bioterror', 'ovehrow', 'countri', 'httpstcopzezylkl']","['generaltsosu', 'drsimonegold', 'democrat', 'shutting', 'energy', 'production', 'deliberately', 'causing', 'inflation', 'shortage', 'fight', 'climatechange', 'trump', 'suppo', 'buildbackbetter', 'democrat', 'used', 'bioterrorism', 'ovehrow', 'country', 'httpstcopzezylkl']",climatechange
43,"RT @cheddar: Urban farms could be a key answer in the fight against #climatechange. Tony Hillery, founder and CEO of @HarlemGrown, joined C…", cheddar Urban farms could be a key answer in the fight against climatechange Tony Hillery founder and CEO of HarlemGrown joined C…,"['rt', 'cheddar', 'urban', 'farms', 'could', 'be', 'a', 'key', 'answer', 'in', 'the', 'fight', 'against', 'climatechange', 'tony', 'hillery', 'founder', 'and', 'ceo', 'of', 'harlemgrown', 'joined', 'c', '']","['rt', 'cheddar', 'urban', 'farms', 'could', 'key', 'answer', 'fight', 'climatechange', 'tony', 'hillery', 'founder', 'ceo', 'harlemgrown', 'joined', 'c', '']","['rt', 'cheddar', 'urban', 'farm', 'could', 'key', 'answer', 'fight', 'climatechang', 'toni', 'hilleri', 'founder', 'ceo', 'harlemgrown', 'join', 'c', '']","['rt', 'cheddar', 'urban', 'farm', 'could', 'key', 'answer', 'fight', 'climatechange', 'tony', 'hillery', 'founder', 'ceo', 'harlemgrown', 'joined', 'c', '']",climatechange
